"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 09, 2021","2,063.50","2,063.50","2,063.50","2,063.50","-","1.38%"
"Feb 08, 2021","2,035.50","2,035.50","2,035.50","2,035.50","-","0.83%"
"Feb 05, 2021","2,018.75","2,018.75","2,018.75","2,018.75","-","1.24%"
"Feb 04, 2021","1,994.00","1,994.00","1,994.00","1,994.00","-","1.05%"
"Feb 03, 2021","1,973.25","1,973.25","1,973.25","1,973.25","-","0.34%"
"Feb 02, 2021","1,966.50","1,966.50","1,966.50","1,966.50","-","0.18%"
"Feb 01, 2021","1,963.00","1,963.00","1,963.00","1,963.00","-","-0.96%"
"Jan 29, 2021","1,982.00","1,982.00","1,982.00","1,982.00","-","-0.14%"
"Jan 28, 2021","1,984.75","1,984.75","1,984.75","1,984.75","-","-0.58%"
"Jan 27, 2021","1,996.25","1,996.25","1,996.25","1,996.25","-","-1.19%"
"Jan 26, 2021","2,020.25","2,020.25","2,020.25","2,020.25","-","0.24%"
"Jan 25, 2021","2,015.50","2,015.50","2,015.50","2,015.50","-","1.10%"
"Jan 22, 2021","1,993.50","1,993.50","1,993.50","1,993.50","-","-0.34%"
"Jan 21, 2021","2,000.25","2,000.25","2,000.25","2,000.25","-","3.67%"
"Jan 20, 2021","1,929.50","1,929.50","1,929.50","1,929.50","-","-1.22%"
"Jan 19, 2021","1,953.25","1,953.25","1,953.25","1,953.25","-","-1.01%"
"Jan 15, 2021","1,973.25","1,973.25","1,973.25","1,973.25","-","-1.23%"
"Jan 14, 2021","1,997.75","1,997.75","1,997.75","1,997.75","0.01K","-0.49%"
"Jan 13, 2021","2,007.50","2,007.50","2,007.50","2,007.50","-","-0.40%"
"Jan 12, 2021","2,015.50","2,015.50","2,015.50","2,015.50","-","0.74%"
"Jan 11, 2021","2,000.75","2,000.75","2,000.75","2,000.75","-","-1.06%"
"Jan 08, 2021","2,022.25","2,022.25","2,022.25","2,022.25","-","-0.83%"
"Jan 07, 2021","2,039.25","2,039.25","2,039.25","2,039.25","-","0.06%"
"Jan 06, 2021","2,038.00","2,038.00","2,038.00","2,038.00","-","-0.59%"
"Jan 05, 2021","2,050.00","2,042.00","2,055.00","2,042.00","0.02K","1.32%"
"Jan 04, 2021","2,023.25","2,023.25","2,023.25","2,023.25","-","1.67%"
"Dec 31, 2020","1,990.00","1,990.00","1,990.00","1,990.00","-","-1.70%"
"Dec 30, 2020","2,024.50","2,024.50","2,024.50","2,024.50","-","1.11%"
"Dec 29, 2020","2,002.25","2,002.25","2,002.25","2,002.25","-","-1.01%"
"Dec 28, 2020","2,022.75","2,022.75","2,022.75","2,022.75","-","0.00%"
"Dec 24, 2020","2,022.75","2,022.75","2,022.75","2,022.75","-","0.00%"
"Dec 23, 2020","2,022.75","2,022.75","2,022.75","2,022.75","-","0.76%"
"Dec 22, 2020","2,007.50","2,007.50","2,007.50","2,007.50","-","-1.36%"
"Dec 21, 2020","2,035.25","2,035.25","2,035.25","2,035.25","-","-1.74%"
"Dec 18, 2020","2,071.25","2,071.25","2,071.25","2,071.25","-","0.50%"
"Dec 17, 2020","2,061.00","2,061.00","2,061.00","2,061.00","-","0.82%"
"Dec 16, 2020","2,044.25","2,044.25","2,044.25","2,044.25","-","0.95%"
"Dec 15, 2020","2,025.00","2,025.00","2,025.00","2,025.00","-","-1.22%"
"Dec 14, 2020","2,050.00","2,050.00","2,050.00","2,050.00","-","1.59%"
"Dec 11, 2020","2,018.00","2,018.00","2,018.00","2,018.00","-","-1.79%"
"Dec 10, 2020","2,054.75","2,054.75","2,054.75","2,054.75","-","0.81%"
"Dec 09, 2020","2,038.25","2,038.25","2,038.25","2,038.25","-","2.33%"
"Dec 08, 2020","1,991.75","1,991.75","1,991.75","1,991.75","-","-1.29%"
"Dec 07, 2020","2,017.75","2,017.75","2,017.75","2,017.75","-","-1.26%"
"Dec 04, 2020","2,043.50","2,043.50","2,043.50","2,043.50","-","0.98%"
"Dec 03, 2020","2,023.75","2,023.75","2,023.75","2,023.75","-","-1.69%"
"Dec 02, 2020","2,058.50","2,058.50","2,058.50","2,058.50","-","0.28%"
"Dec 01, 2020","2,052.75","2,052.75","2,052.75","2,052.75","-","1.13%"
"Nov 30, 2020","2,029.75","2,029.75","2,029.75","2,029.75","-","2.63%"
"Nov 27, 2020","1,977.75","1,977.75","1,977.75","1,977.75","-","1.49%"
"Nov 25, 2020","1,948.75","1,948.75","1,948.75","1,948.75","-","-0.57%"
"Nov 24, 2020","1,960.00","1,960.00","1,960.00","1,960.00","-","0.64%"
"Nov 23, 2020","1,947.50","1,947.50","1,947.50","1,947.50","-","-1.23%"
"Nov 20, 2020","1,971.75","1,971.75","1,971.75","1,971.75","-","0.04%"
"Nov 19, 2020","1,971.00","1,971.00","1,971.00","1,971.00","-","-0.67%"
"Nov 18, 2020","1,984.25","1,984.25","1,984.25","1,984.25","-","0.85%"
"Nov 17, 2020","1,967.50","1,967.50","1,967.50","1,967.50","-","1.12%"
"Nov 16, 2020","1,945.75","1,945.75","1,945.75","1,945.75","-","1.21%"
"Nov 13, 2020","1,922.50","1,922.50","1,922.50","1,922.50","-","0.31%"
"Nov 12, 2020","1,916.50","1,916.50","1,916.50","1,916.50","-","0.35%"
"Nov 11, 2020","1,909.75","1,909.75","1,909.75","1,909.75","-","0.22%"
"Nov 10, 2020","1,905.50","1,905.50","1,905.50","1,905.50","-","0.28%"
"Nov 09, 2020","1,900.25","1,900.25","1,900.25","1,900.25","-","-0.26%"
"Nov 06, 2020","1,905.25","1,905.25","1,905.25","1,905.25","-","0.51%"
"Nov 05, 2020","1,895.50","1,895.50","1,895.50","1,895.50","-","-0.69%"
"Nov 04, 2020","1,908.75","1,908.75","1,908.75","1,908.75","-","0.37%"
"Nov 03, 2020","1,901.75","1,901.75","1,901.75","1,901.75","-","1.52%"
"Nov 02, 2020","1,873.25","1,873.25","1,873.25","1,873.25","-","2.35%"
"Oct 30, 2020","1,830.25","1,830.25","1,830.25","1,830.25","-","1.61%"
"Oct 29, 2020","1,801.25","1,801.25","1,801.25","1,801.25","-","-0.57%"
"Oct 28, 2020","1,811.50","1,811.50","1,811.50","1,811.50","-","-0.74%"
"Oct 27, 2020","1,825.00","1,825.00","1,825.00","1,825.00","-","-0.34%"
"Oct 26, 2020","1,831.25","1,831.25","1,831.25","1,831.25","-","-0.77%"
"Oct 23, 2020","1,845.50","1,845.50","1,845.50","1,845.50","-","0.01%"
"Oct 22, 2020","1,845.25","1,845.25","1,845.25","1,845.25","-","-0.34%"
"Oct 21, 2020","1,851.50","1,851.50","1,851.50","1,851.50","-","0.57%"
"Oct 20, 2020","1,841.00","1,841.00","1,841.00","1,841.00","-","-0.91%"
"Oct 19, 2020","1,858.00","1,858.00","1,858.00","1,858.00","-","-0.73%"
"Oct 16, 2020","1,871.75","1,871.75","1,871.75","1,871.75","-","0.55%"
"Oct 15, 2020","1,861.50","1,861.50","1,861.50","1,861.50","-","0.09%"
"Oct 14, 2020","1,859.75","1,859.75","1,859.75","1,859.75","-","-0.37%"
"Oct 13, 2020","1,866.75","1,866.75","1,866.75","1,866.75","-","-0.48%"
"Oct 12, 2020","1,875.75","1,875.75","1,875.75","1,875.75","-","0.28%"
"Oct 09, 2020","1,870.50","1,870.50","1,870.50","1,870.50","-","2.41%"
"Oct 08, 2020","1,826.50","1,826.50","1,826.50","1,826.50","-","1.44%"
"Oct 07, 2020","1,800.50","1,800.50","1,800.50","1,800.50","-","1.21%"
"Oct 06, 2020","1,779.00","1,779.00","1,779.00","1,779.00","-","-0.25%"
"Oct 05, 2020","1,783.50","1,783.50","1,783.50","1,783.50","-","0.14%"
"Oct 02, 2020","1,781.00","1,781.00","1,781.00","1,781.00","-","2.18%"
"Oct 01, 2020","1,743.00","1,743.00","1,743.00","1,743.00","-","-2.00%"
"Sep 30, 2020","1,778.50","1,778.50","1,778.50","1,778.50","-","-0.45%"
"Sep 29, 2020","1,786.50","1,786.50","1,786.50","1,786.50","-","1.00%"
"Sep 28, 2020","1,768.75","1,768.75","1,768.75","1,768.75","-","1.43%"
"Sep 25, 2020","1,743.75","1,743.75","1,743.75","1,743.75","-","0.63%"
"Sep 24, 2020","1,732.75","1,732.75","1,732.75","1,732.75","-","-0.69%"
"Sep 23, 2020","1,744.75","1,744.75","1,744.75","1,744.75","-","-0.94%"
"Sep 22, 2020","1,761.25","1,761.25","1,761.25","1,761.25","-","0.16%"
"Sep 21, 2020","1,758.50","1,758.50","1,758.50","1,758.50","-","-0.75%"
"Sep 18, 2020","1,771.75","1,771.75","1,771.75","1,771.75","-","0.74%"
"Sep 17, 2020","1,758.75","1,758.75","1,758.75","1,758.75","-","-0.87%"
"Sep 16, 2020","1,774.25","1,774.25","1,774.25","1,774.25","-","0.07%"
"Sep 15, 2020","1,773.00","1,773.00","1,773.00","1,773.00","-","-0.76%"
"Sep 14, 2020","1,786.50","1,786.50","1,786.50","1,786.50","-","1.25%"
"Sep 11, 2020","1,764.50","1,764.50","1,764.50","1,764.50","-","-0.62%"
"Sep 10, 2020","1,775.50","1,775.50","1,775.50","1,775.50","-","0.54%"
"Sep 09, 2020","1,766.00","1,766.00","1,766.00","1,766.00","-","-0.87%"
"Sep 08, 2020","1,781.50","1,781.50","1,781.50","1,781.50","-","0.69%"
"Sep 04, 2020","1,769.25","1,769.25","1,769.25","1,769.25","-","0.38%"
"Sep 03, 2020","1,762.50","1,762.50","1,762.50","1,762.50","-","-0.44%"
"Sep 02, 2020","1,770.25","1,770.25","1,770.25","1,770.25","-","-1.27%"
"Sep 01, 2020","1,793.00","1,793.00","1,793.00","1,793.00","0.01K","0.89%"
"Aug 31, 2020","1,777.25","1,777.25","1,777.25","1,777.25","-","0.00%"
"Aug 28, 2020","1,777.25","1,777.25","1,777.25","1,777.25","-","1.78%"
"Aug 27, 2020","1,746.25","1,746.25","1,746.25","1,746.25","-","0.09%"
"Aug 26, 2020","1,744.75","1,744.75","1,744.75","1,744.75","-","-0.04%"
"Aug 25, 2020","1,745.50","1,745.50","1,745.50","1,745.50","-","0.26%"
"Aug 24, 2020","1,741.00","1,741.00","1,741.00","1,741.00","-","-0.29%"
"Aug 21, 2020","1,746.00","1,746.00","1,746.00","1,746.00","-","-1.29%"
"Aug 20, 2020","1,768.75","1,768.75","1,768.75","1,768.75","-","-0.23%"
"Aug 19, 2020","1,772.75","1,772.75","1,772.75","1,772.75","-","1.36%"
"Aug 18, 2020","1,749.00","1,749.00","1,749.00","1,749.00","-","1.58%"
"Aug 17, 2020","1,721.75","1,721.75","1,721.75","1,721.75","-","1.00%"
"Aug 14, 2020","1,704.75","1,704.75","1,704.75","1,704.75","-","-1.62%"
"Aug 13, 2020","1,732.75","1,732.75","1,732.75","1,732.75","-","-1.63%"
"Aug 12, 2020","1,761.50","1,761.50","1,761.50","1,761.50","-","-0.24%"
"Aug 11, 2020","1,765.75","1,765.75","1,765.75","1,765.75","-","0.06%"
"Aug 10, 2020","1,764.75","1,764.75","1,764.75","1,764.75","-","0.66%"
"Aug 07, 2020","1,753.25","1,753.25","1,753.25","1,753.25","-","-0.33%"
"Aug 06, 2020","1,759.00","1,759.00","1,759.00","1,759.00","-","0.40%"
"Aug 05, 2020","1,752.00","1,752.00","1,752.00","1,752.00","-","-0.43%"
"Aug 04, 2020","1,759.50","1,759.50","1,759.50","1,759.50","-","1.56%"
"Aug 03, 2020","1,732.50","1,732.50","1,732.50","1,732.50","-","2.33%"
"Jul 31, 2020","1,693.00","1,693.00","1,693.00","1,693.00","-","0.18%"
"Jul 30, 2020","1,690.00","1,690.00","1,690.00","1,690.00","-","0.10%"
"Jul 29, 2020","1,688.25","1,688.25","1,688.25","1,688.25","-","-0.03%"
"Jul 28, 2020","1,688.75","1,688.75","1,688.75","1,688.75","-","1.21%"
"Jul 27, 2020","1,668.50","1,668.50","1,668.50","1,668.50","-","0.50%"
"Jul 24, 2020","1,660.25","1,660.25","1,660.25","1,660.25","-","-0.06%"
"Jul 23, 2020","1,661.25","1,661.25","1,661.25","1,661.25","-","0.58%"
