"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 12, 2021","1,805.50","1,802.60","1,804.30","1,799.50","0.15K","-0.25%"
"Jul 09, 2021","1,810.00","1,803.60","1,810.10","1,798.80","0.22K","0.58%"
"Jul 08, 2021","1,799.60","1,797.00","1,818.50","1,797.00","0.15K","-0.11%"
"Jul 07, 2021","1,801.50","1,798.70","1,808.40","1,797.20","0.24K","0.45%"
"Jul 06, 2021","1,793.50","1,786.70","1,809.80","1,786.70","0.33K","0.61%"
"Jul 02, 2021","1,782.60","1,778.70","1,787.90","1,778.30","0.02K","0.38%"
"Jul 01, 2021","1,775.90","1,775.70","1,781.20","1,768.80","0.04K","0.29%"
"Jun 30, 2021","1,770.80","1,761.10","1,769.80","1,759.20","0.05K","0.45%"
"Jun 29, 2021","1,762.80","1,776.80","1,777.10","1,752.10","0.42K","-0.94%"
"Jun 28, 2021","1,779.60","1,779.60","1,779.60","1,779.60","0.06K","0.17%"
"Jun 25, 2021","1,776.60","1,777.70","1,788.00","1,775.20","0.04K","0.06%"
"Jun 24, 2021","1,775.60","1,778.90","1,786.40","1,775.80","0.08K","-0.38%"
"Jun 23, 2021","1,782.30","1,780.70","1,793.20","1,780.60","0.14K","0.34%"
"Jun 22, 2021","1,776.30","1,783.40","1,786.90","1,775.90","0.10K","-0.31%"
"Jun 21, 2021","1,781.80","1,768.80","1,785.20","1,766.80","0.04K","0.79%"
"Jun 18, 2021","1,767.90","1,775.70","1,792.40","1,772.80","0.35K","-0.33%"
"Jun 17, 2021","1,773.80","1,811.80","1,823.30","1,769.60","1.14K","-4.61%"
"Jun 16, 2021","1,859.50","1,859.40","1,860.10","1,809.20","0.12K","0.27%"
"Jun 15, 2021","1,854.50","1,866.40","1,867.20","1,854.40","0.08K","-0.51%"
"Jun 14, 2021","1,864.00","1,866.20","1,866.60","1,846.50","0.04K","-0.71%"
"Jun 11, 2021","1,877.40","1,900.90","1,902.30","1,875.20","0.35K","-0.89%"
"Jun 10, 2021","1,894.20","1,887.70","1,899.80","1,871.50","0.19K","0.05%"
"Jun 09, 2021","1,893.20","1,894.90","1,897.70","1,889.20","0.15K","0.05%"
"Jun 08, 2021","1,892.20","1,896.50","1,902.90","1,890.00","0.93K","-0.24%"
"Jun 07, 2021","1,896.80","1,890.50","1,899.70","1,883.20","0.09K","0.37%"
"Jun 04, 2021","1,889.80","1,869.30","1,895.50","1,854.00","0.37K","0.99%"
"Jun 03, 2021","1,871.20","1,908.80","1,908.80","1,865.00","1.02K","-1.90%"
"Jun 02, 2021","1,907.50","1,899.20","1,908.80","1,896.00","1.27K","0.24%"
"Jun 01, 2021","1,902.90","1,905.10","1,916.20","1,892.80","0.64K","0.02%"
"May 28, 2021","1,902.50","1,897.50","1,905.40","1,881.90","2.42K","0.36%"
"May 27, 2021","1,895.70","1,896.80","1,903.90","1,888.20","35.79K","-0.29%"
"May 26, 2021","1,901.30","1,901.30","1,901.30","1,901.30","-","0.17%"
"May 25, 2021","1,898.10","1,882.50","1,884.90","1,882.50","0.06K","0.72%"
"May 24, 2021","1,884.60","1,882.10","1,883.60","1,882.10","0.04K","0.42%"
"May 21, 2021","1,876.70","1,872.10","1,873.70","1,872.10","0.01K","-0.27%"
"May 20, 2021","1,881.80","1,865.50","1,885.00","1,864.80","0.09K","0.03%"
"May 19, 2021","1,881.30","1,866.40","1,884.90","1,863.60","0.35K","0.72%"
"May 18, 2021","1,867.80","1,870.50","1,870.50","1,868.00","0.00K","0.02%"
"May 17, 2021","1,867.50","1,849.90","1,853.20","1,847.20","0.01K","1.61%"
"May 14, 2021","1,837.90","1,824.50","1,842.90","1,824.50","0.04K","0.77%"
"May 13, 2021","1,823.80","1,814.70","1,826.80","1,814.10","0.10K","0.07%"
"May 12, 2021","1,822.60","1,825.20","1,825.20","1,821.70","0.00K","-0.72%"
"May 11, 2021","1,835.90","1,837.20","1,838.10","1,831.60","0.42K","-0.09%"
"May 10, 2021","1,837.50","1,835.60","1,845.60","1,835.40","0.01K","0.35%"
"May 07, 2021","1,831.10","1,842.90","1,842.90","1,842.90","0.00K","0.86%"
"May 06, 2021","1,815.50","1,788.90","1,815.50","1,787.60","0.01K","1.76%"
"May 05, 2021","1,784.10","1,781.50","1,781.50","1,779.20","0.06K","0.47%"
"May 04, 2021","1,775.80","1,788.20","1,788.50","1,774.80","0.18K","-0.87%"
"May 03, 2021","1,791.40","1,788.50","1,793.00","1,788.50","0.02K","1.36%"
"Apr 30, 2021","1,767.30","1,771.80","1,771.80","1,763.90","0.02K","-0.05%"
"Apr 29, 2021","1,768.10","1,781.00","1,789.00","1,758.60","0.20K","-0.29%"
"Apr 28, 2021","1,773.20","1,768.20","1,774.00","1,764.60","0.14K","-0.27%"
"Apr 27, 2021","1,778.00","1,780.00","1,782.00","1,777.70","0.12K","-0.07%"
"Apr 26, 2021","1,779.20","1,778.00","1,779.70","1,770.80","0.55K","0.12%"
"Apr 23, 2021","1,777.00","1,786.10","1,794.50","1,772.00","0.33K","-0.24%"
"Apr 22, 2021","1,781.20","1,794.20","1,794.20","1,779.50","0.16K","-0.62%"
"Apr 21, 2021","1,792.30","1,783.00","1,794.10","1,777.70","0.25K","0.84%"
"Apr 20, 2021","1,777.30","1,769.30","1,776.30","1,765.50","1.46K","0.45%"
"Apr 19, 2021","1,769.40","1,782.10","1,788.50","1,771.40","0.14K","-0.54%"
"Apr 16, 2021","1,779.00","1,770.40","1,779.50","1,770.10","0.63K","0.77%"
"Apr 15, 2021","1,765.40","1,740.10","1,767.90","1,740.10","0.37K","1.76%"
"Apr 14, 2021","1,734.90","1,741.30","1,745.90","1,732.70","1.04K","-0.65%"
"Apr 13, 2021","1,746.20","1,733.80","1,746.90","1,722.10","0.37K","0.87%"
"Apr 12, 2021","1,731.20","1,740.80","1,740.80","1,726.70","0.04K","-0.69%"
"Apr 09, 2021","1,743.30","1,750.80","1,750.80","1,733.30","0.48K","-0.77%"
"Apr 08, 2021","1,756.80","1,736.00","1,758.00","1,734.60","1.30K","0.96%"
"Apr 07, 2021","1,740.10","1,742.70","1,742.70","1,733.70","0.56K","-0.08%"
"Apr 06, 2021","1,741.50","1,726.90","1,744.80","1,726.90","0.89K","0.84%"
"Apr 05, 2021","1,727.00","1,727.90","1,729.70","1,721.90","0.28K","0.03%"
"Apr 01, 2021","1,726.50","1,706.80","1,728.80","1,706.40","0.72K","0.74%"
"Mar 31, 2021","1,713.80","1,683.70","1,712.80","1,676.50","0.76K","1.78%"
"Mar 30, 2021","1,683.90","1,711.00","1,712.60","1,676.50","25.32K","-1.65%"
"Mar 29, 2021","1,712.10","1,712.10","1,712.10","1,712.10","-","-1.16%"
"Mar 26, 2021","1,732.20","1,721.30","1,725.70","1,721.30","0.03K","0.42%"
"Mar 25, 2021","1,724.90","1,732.70","1,733.20","1,724.50","0.02K","-0.46%"
"Mar 24, 2021","1,732.90","1,727.50","1,732.20","1,727.50","0.03K","0.48%"
"Mar 23, 2021","1,724.70","1,724.70","1,724.70","1,724.70","0.01K","-0.75%"
"Mar 22, 2021","1,737.80","1,737.80","1,737.80","1,737.80","0.05K","-0.21%"
"Mar 19, 2021","1,741.40","1,742.20","1,742.20","1,733.60","0.01K","0.53%"
"Mar 18, 2021","1,732.20","1,745.80","1,750.30","1,721.80","0.14K","0.31%"
"Mar 17, 2021","1,726.80","1,735.30","1,750.10","1,725.60","0.49K","-0.22%"
"Mar 16, 2021","1,730.60","1,732.30","1,733.90","1,726.00","0.73K","0.10%"
"Mar 15, 2021","1,728.90","1,729.50","1,731.90","1,722.80","0.15K","0.55%"
"Mar 12, 2021","1,719.50","1,715.90","1,722.50","1,699.00","0.08K","-0.16%"
"Mar 11, 2021","1,722.30","1,725.60","1,737.50","1,720.20","0.02K","0.05%"
"Mar 10, 2021","1,721.50","1,713.60","1,722.90","1,711.00","0.41K","0.29%"
"Mar 09, 2021","1,716.60","1,686.20","1,717.50","1,685.20","0.34K","2.32%"
"Mar 08, 2021","1,677.70","1,704.70","1,705.40","1,673.70","1.29K","-1.20%"
"Mar 05, 2021","1,698.00","1,690.60","1,701.00","1,685.00","0.30K","-0.13%"
"Mar 04, 2021","1,700.20","1,706.50","1,717.40","1,706.50","0.52K","-0.88%"
"Mar 03, 2021","1,715.30","1,730.00","1,732.40","1,703.50","0.50K","-1.03%"
"Mar 02, 2021","1,733.10","1,709.40","1,732.70","1,708.70","0.87K","0.62%"
"Mar 01, 2021","1,722.50","1,737.10","1,747.00","1,720.30","0.41K","-0.32%"
"Feb 26, 2021","1,728.10","1,768.10","1,768.20","1,718.80","1.59K","-2.61%"
"Feb 25, 2021","1,774.40","1,801.50","1,802.00","1,766.70","1.05K","-1.22%"
"Feb 24, 2021","1,796.40","1,805.80","1,805.80","1,799.00","0.02K","-0.44%"
"Feb 23, 2021","1,804.40","1,809.60","1,811.30","1,796.40","0.57K","-0.13%"
"Feb 22, 2021","1,806.70","1,784.00","1,807.80","1,784.00","0.17K","1.74%"
"Feb 19, 2021","1,775.80","1,764.30","1,787.60","1,764.30","0.12K","0.14%"
"Feb 18, 2021","1,773.40","1,776.10","1,784.60","1,766.00","0.59K","0.13%"
"Feb 17, 2021","1,771.10","1,785.80","1,789.70","1,768.80","0.61K","-1.45%"
"Feb 16, 2021","1,797.20","1,820.90","1,823.40","1,787.30","1.14K","-1.34%"
"Feb 12, 2021","1,821.60","1,825.00","1,827.50","1,809.20","0.26K","-0.18%"
"Feb 11, 2021","1,824.90","1,840.50","1,845.00","1,820.90","0.60K","-0.85%"
"Feb 10, 2021","1,840.60","1,842.60","1,851.10","1,837.00","0.54K","0.29%"
"Feb 09, 2021","1,835.30","1,841.90","1,843.30","1,830.70","0.18K","0.19%"
"Feb 08, 2021","1,831.90","1,816.30","1,836.70","1,809.00","0.25K","1.16%"
"Feb 05, 2021","1,810.90","1,794.30","1,813.50","1,790.90","1.28K","1.23%"
"Feb 04, 2021","1,788.90","1,832.20","1,832.20","1,782.80","2.38K","-2.36%"
"Feb 03, 2021","1,832.20","1,834.80","1,842.40","1,829.80","1.20K","0.09%"
"Feb 02, 2021","1,830.50","1,859.60","1,861.30","1,827.60","1.29K","-1.63%"
"Feb 01, 2021","1,860.80","1,866.60","1,871.90","1,850.00","1.49K","0.73%"
"Jan 29, 2021","1,847.30","1,842.00","1,876.00","1,838.70","1.63K","0.51%"
"Jan 28, 2021","1,837.90","1,843.40","1,862.90","1,831.50","27.28K","-0.38%"
"Jan 27, 2021","1,844.90","1,844.90","1,844.90","1,844.90","-","-0.31%"
"Jan 26, 2021","1,850.70","1,855.80","1,855.80","1,851.80","0.06K","-0.23%"
"Jan 25, 2021","1,854.90","1,864.70","1,864.70","1,851.80","0.03K","-0.04%"
"Jan 22, 2021","1,855.70","1,854.90","1,855.30","1,852.70","0.01K","-0.51%"
"Jan 21, 2021","1,865.30","1,866.80","1,868.00","1,866.80","0.01K","-0.03%"
"Jan 20, 2021","1,865.90","1,847.80","1,866.60","1,844.40","0.02K","1.44%"
"Jan 19, 2021","1,839.50","1,802.00","1,842.90","1,802.00","0.01K","0.56%"
"Jan 15, 2021","1,829.30","1,829.40","1,829.40","1,825.00","0.03K","-1.13%"
"Jan 14, 2021","1,850.30","1,836.70","1,850.70","1,836.70","0.15K","-0.18%"
"Jan 13, 2021","1,853.60","1,858.00","1,858.60","1,855.40","0.19K","0.58%"
"Jan 12, 2021","1,842.90","1,849.00","1,859.70","1,839.40","0.18K","-0.36%"
"Jan 11, 2021","1,849.60","1,826.50","1,849.00","1,826.50","0.02K","0.85%"
"Jan 08, 2021","1,834.10","1,908.00","1,908.00","1,837.60","0.06K","-4.09%"
"Jan 07, 2021","1,912.30","1,922.60","1,926.70","1,912.00","0.12K","0.28%"
"Jan 06, 2021","1,906.90","1,952.00","1,959.90","1,901.50","0.33K","-2.35%"
"Jan 05, 2021","1,952.70","1,941.70","1,951.80","1,941.30","0.11K","0.41%"
"Jan 04, 2021","1,944.70","1,912.20","1,945.10","1,912.20","0.15K","2.73%"
"Dec 31, 2020","1,893.10","1,897.00","1,901.30","1,892.70","0.13K","0.11%"
"Dec 30, 2020","1,891.00","1,879.90","1,895.80","1,877.30","0.44K","0.60%"
"Dec 29, 2020","1,879.70","1,881.30","1,881.30","1,881.10","0.01K","0.13%"
"Dec 28, 2020","1,877.20","1,895.50","1,895.80","1,873.70","0.08K","-0.14%"
"Dec 24, 2020","1,879.90","1,877.30","1,879.90","1,875.70","0.05K","0.28%"
"Dec 23, 2020","1,874.70","1,867.00","1,878.80","1,864.50","0.08K","0.43%"
"Dec 22, 2020","1,866.60","1,882.20","1,882.20","1,861.00","0.23K","-0.67%"
"Dec 21, 2020","1,879.20","1,884.80","1,908.00","1,869.10","0.14K","-0.34%"
"Dec 18, 2020","1,885.70","1,882.40","1,889.50","1,882.30","0.28K","-0.08%"
"Dec 17, 2020","1,887.20","1,874.20","1,896.20","1,874.20","0.41K","1.68%"
"Dec 16, 2020","1,856.10","1,856.50","1,864.70","1,850.50","1.09K","0.21%"
"Dec 15, 2020","1,852.30","1,833.50","1,853.60","1,833.20","0.96K","1.29%"
"Dec 14, 2020","1,828.70","1,835.50","1,835.70","1,822.70","0.26K","-0.60%"
"Dec 11, 2020","1,839.80","1,838.50","1,846.00","1,829.10","0.11K","0.34%"
"Dec 10, 2020","1,833.60","1,833.20","1,849.10","1,828.00","0.18K","-0.05%"
"Dec 09, 2020","1,834.60","1,867.10","1,867.10","1,827.00","0.22K","-1.94%"
"Dec 08, 2020","1,870.80","1,863.00","1,875.80","1,861.80","0.12K","0.48%"
"Dec 07, 2020","1,861.80","1,836.50","1,866.90","1,820.80","1.43K","1.41%"
"Dec 04, 2020","1,835.90","1,840.70","1,847.60","1,828.20","1.21K","-0.05%"
"Dec 03, 2020","1,836.80","1,829.20","1,842.00","1,825.30","1.77K","0.61%"
"Dec 02, 2020","1,825.70","1,811.30","1,830.00","1,807.80","0.77K","0.64%"
"Dec 01, 2020","1,814.10","1,775.00","1,815.90","1,774.90","1.86K","2.16%"
"Nov 30, 2020","1,775.70","1,785.00","1,787.20","1,762.30","3.15K","-0.35%"
"Nov 27, 2020","1,781.90","1,806.10","1,817.00","1,770.70","71.80K","-1.32%"
"Nov 25, 2020","1,805.70","1,801.40","1,803.80","1,801.40","1.50K","0.05%"
"Nov 24, 2020","1,804.80","1,829.30","1,829.30","1,799.30","1.04K","-1.80%"
"Nov 23, 2020","1,837.80","1,834.80","1,835.50","1,829.20","0.84K","-1.86%"
"Nov 20, 2020","1,872.60","1,871.20","1,871.20","1,871.20","1.90K","0.62%"
"Nov 19, 2020","1,861.10","1,865.80","1,865.80","1,856.00","0.06K","-0.66%"
"Nov 18, 2020","1,873.50","1,873.50","1,873.50","1,873.50","0.15K","-0.58%"
"Nov 17, 2020","1,884.50","1,888.40","1,888.40","1,887.80","0.06K","-0.15%"
"Nov 16, 2020","1,887.30","1,874.60","1,884.70","1,871.00","0.01K","0.08%"
"Nov 13, 2020","1,885.70","1,877.00","1,890.10","1,876.80","0.24K","0.70%"
"Nov 12, 2020","1,872.60","1,869.00","1,878.50","1,866.60","0.22K","0.64%"
"Nov 11, 2020","1,860.70","1,878.80","1,878.80","1,855.50","0.22K","-0.78%"
"Nov 10, 2020","1,875.40","1,879.30","1,885.30","1,871.20","0.28K","1.20%"
"Nov 09, 2020","1,853.20","1,955.60","1,963.20","1,847.10","0.75K","-4.98%"
"Nov 06, 2020","1,950.30","1,940.80","1,958.80","1,940.80","0.30K","0.26%"
"Nov 05, 2020","1,945.30","1,901.70","1,948.00","1,901.70","0.14K","2.68%"
"Nov 04, 2020","1,894.60","1,893.80","1,907.00","1,885.30","0.78K","-0.73%"
"Nov 03, 2020","1,908.50","1,891.50","1,905.70","1,891.50","0.71K","0.96%"
"Nov 02, 2020","1,890.40","1,872.90","1,894.70","1,872.90","0.19K","0.69%"
"Oct 30, 2020","1,877.40","1,862.80","1,886.60","1,862.80","0.73K","0.63%"
"Oct 29, 2020","1,865.60","1,876.10","1,879.80","1,858.80","0.24K","-0.56%"
"Oct 28, 2020","1,876.20","1,870.90","1,870.90","1,870.90","0.01K","-1.71%"
"Oct 27, 2020","1,908.80","1,904.60","1,908.30","1,904.40","0.18K","0.32%"
"Oct 26, 2020","1,902.70","1,895.50","1,907.00","1,893.50","0.24K","0.04%"
"Oct 23, 2020","1,902.00","1,899.90","1,913.30","1,896.20","0.29K","0.05%"
"Oct 22, 2020","1,901.10","1,924.30","1,924.30","1,898.20","0.90K","-1.22%"
"Oct 21, 2020","1,924.60","1,913.60","1,927.30","1,913.60","1.20K","0.74%"
"Oct 20, 2020","1,910.40","1,901.30","1,909.10","1,896.10","0.33K","0.21%"
"Oct 19, 2020","1,906.40","1,907.30","1,907.80","1,899.50","0.04K","0.29%"
"Oct 16, 2020","1,900.80","1,898.50","1,898.50","1,898.50","0.05K","-0.13%"
"Oct 15, 2020","1,903.20","1,897.30","1,906.30","1,889.60","0.25K","0.10%"
"Oct 14, 2020","1,901.30","1,889.70","1,910.80","1,882.50","0.03K","0.68%"
"Oct 13, 2020","1,888.50","1,921.90","1,922.20","1,887.00","0.19K","-1.77%"
"Oct 12, 2020","1,922.50","1,924.00","1,926.50","1,921.60","0.10K","0.16%"
"Oct 09, 2020","1,919.50","1,909.30","1,929.10","1,905.10","0.58K","1.64%"
"Oct 08, 2020","1,888.60","1,893.00","1,893.00","1,882.70","0.35K","0.27%"
"Oct 07, 2020","1,883.60","1,874.10","1,889.80","1,873.10","0.05K","-0.92%"
"Oct 06, 2020","1,901.10","1,906.60","1,918.00","1,874.40","0.97K","-0.60%"
"Oct 05, 2020","1,912.50","1,898.90","1,915.60","1,884.70","1.36K","0.65%"
"Oct 02, 2020","1,900.20","1,893.90","1,913.00","1,893.90","0.53K","-0.43%"
"Oct 01, 2020","1,908.40","1,884.10","1,909.60","1,882.50","0.73K","1.11%"
"Sep 30, 2020","1,887.50","1,893.00","1,899.70","1,879.80","0.60K","-0.36%"
"Sep 29, 2020","1,894.30","1,876.50","1,895.40","1,872.40","3.28K","1.15%"
"Sep 28, 2020","1,872.80","1,872.80","1,872.80","1,872.80","0.02K","0.81%"
"Sep 25, 2020","1,857.70","1,856.30","1,856.30","1,856.30","0.00K","-0.57%"
"Sep 24, 2020","1,868.30","1,851.50","1,864.50","1,851.50","0.37K","0.45%"
"Sep 23, 2020","1,859.90","1,875.50","1,875.50","1,875.50","0.01K","-2.04%"
"Sep 22, 2020","1,898.60","1,913.10","1,913.10","1,913.10","0.33K","-0.14%"
"Sep 21, 2020","1,901.20","1,946.20","1,946.20","1,883.40","0.05K","-2.61%"
"Sep 18, 2020","1,952.10","1,950.50","1,952.00","1,949.00","0.04K","0.62%"
"Sep 17, 2020","1,940.00","1,939.00","1,946.00","1,933.70","0.07K","-1.03%"
"Sep 16, 2020","1,960.20","1,961.30","1,961.40","1,956.70","0.12K","0.20%"
"Sep 15, 2020","1,956.30","1,955.80","1,968.50","1,955.80","0.07K","0.16%"
"Sep 14, 2020","1,953.10","1,946.30","1,946.50","1,943.00","0.06K","0.79%"
"Sep 11, 2020","1,937.80","1,944.00","1,949.50","1,938.70","0.07K","-0.84%"
"Sep 10, 2020","1,954.20","1,944.10","1,962.70","1,944.10","0.72K","0.49%"
"Sep 09, 2020","1,944.70","1,926.90","1,946.20","1,924.60","0.22K","0.61%"
"Sep 08, 2020","1,933.00","1,930.90","1,937.90","1,903.10","0.27K","0.47%"
"Sep 04, 2020","1,923.90","1,927.90","1,939.70","1,917.70","0.61K","-0.19%"
"Sep 03, 2020","1,927.60","1,937.10","1,938.80","1,923.00","0.18K","-0.35%"
"Sep 02, 2020","1,934.40","1,967.30","1,967.30","1,935.70","0.07K","-1.72%"
"Sep 01, 2020","1,968.20","1,961.70","1,986.30","1,961.70","0.19K","0.03%"
"Aug 31, 2020","1,967.60","1,970.00","1,971.30","1,953.30","0.16K","0.15%"
"Aug 28, 2020","1,964.60","1,927.10","1,971.30","1,922.50","0.78K","2.24%"
"Aug 27, 2020","1,921.60","1,948.90","1,972.50","1,948.90","0.13K","-0.98%"
"Aug 26, 2020","1,940.70","1,909.70","1,950.80","1,909.70","0.29K","1.51%"
"Aug 25, 2020","1,911.80","1,927.50","1,928.50","1,912.00","0.18K","-0.82%"
"Aug 24, 2020","1,927.70","1,930.20","1,940.00","1,922.20","0.09K","-0.36%"
"Aug 21, 2020","1,934.60","1,941.00","1,945.00","1,908.90","0.18K","0.04%"
"Aug 20, 2020","1,933.80","1,941.20","1,948.30","1,922.30","0.11K","-1.27%"
