"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 30, 2014","19,030.00","18,906.00","19,102.00","18,712.00","-","0.77%"
"Jun 27, 2014","18,885.00","18,870.00","18,994.00","18,701.00","-","0.08%"
"Jun 26, 2014","18,870.00","18,560.00","18,907.00","18,510.00","-","1.56%"
"Jun 25, 2014","18,580.00","18,121.00","18,625.00","18,082.00","-","2.23%"
"Jun 24, 2014","18,175.00","18,351.00","18,395.00","18,096.00","-","-1.05%"
"Jun 23, 2014","18,367.00","18,382.00","18,721.00","18,325.00","-","-0.08%"
"Jun 20, 2014","18,382.00","18,551.00","18,751.00","18,265.00","-","-0.91%"
"Jun 19, 2014","18,551.00","18,550.00","18,689.00","18,290.00","-","-0.29%"
"Jun 18, 2014","18,605.00","19,160.00","19,251.00","18,530.00","-","-3.10%"
"Jun 17, 2014","19,201.00","18,702.00","19,215.00","18,561.00","-","2.67%"
"Jun 16, 2014","18,702.00","18,050.00","18,733.00","18,050.00","-","3.44%"
"Jun 13, 2014","18,080.00","18,047.00","18,310.00","17,810.00","-","0.18%"
"Jun 12, 2014","18,047.00","18,280.00","18,351.00","17,700.00","-","-1.11%"
"Jun 11, 2014","18,250.00","18,660.00","18,768.00","18,228.00","-","-2.41%"
"Jun 10, 2014","18,700.00","18,910.00","18,953.00","18,550.00","-","-1.11%"
"Jun 09, 2014","18,910.00","18,832.00","19,081.00","18,645.00","-","0.74%"
"Jun 06, 2014","18,772.00","18,945.00","19,186.00","18,505.00","-","-0.91%"
"Jun 05, 2014","18,945.00","19,111.00","19,187.00","18,910.00","-","-0.87%"
"Jun 04, 2014","19,111.00","19,000.00","19,241.00","18,780.00","-","0.53%"
"Jun 03, 2014","19,010.00","19,350.00","19,465.00","19,010.00","-","-2.02%"
"Jun 02, 2014","19,401.00","19,160.00","19,565.00","19,160.00","-","0.70%"
"May 30, 2014","19,266.00","18,889.00","19,339.00","18,812.00","-","2.00%"
"May 29, 2014","18,889.00","19,210.00","19,317.00","18,733.00","-","-1.85%"
"May 28, 2014","19,245.00","19,600.00","19,769.00","19,181.00","-","-1.72%"
"May 27, 2014","19,582.00","19,650.00","19,746.00","19,526.00","-","0.42%"
"May 23, 2014","19,500.00","19,610.00","19,822.00","19,475.00","-","-0.67%"
"May 22, 2014","19,632.00","19,360.00","19,824.00","19,355.00","-","1.39%"
"May 21, 2014","19,363.00","19,844.00","19,894.00","19,360.00","-","-2.42%"
"May 20, 2014","19,844.00","20,219.50","20,492.00","19,360.00","-","-1.96%"
"May 19, 2014","20,240.00","18,900.00","20,240.00","18,900.00","-","6.45%"
"May 16, 2014","19,014.00","18,630.00","19,292.00","18,500.00","-","2.06%"
"May 15, 2014","18,630.00","19,621.00","19,830.00","18,085.00","-","-5.07%"
"May 14, 2014","19,625.00","20,801.00","21,139.00","19,625.00","-","-6.06%"
"May 13, 2014","20,890.00","21,125.00","21,602.00","20,543.00","-","-1.34%"
"May 12, 2014","21,174.00","20,010.00","21,425.00","20,007.00","-","4.87%"
"May 09, 2014","20,190.00","19,416.00","20,499.00","19,366.00","-","3.99%"
"May 08, 2014","19,416.00","18,660.00","19,785.00","18,600.00","-","4.05%"
"May 07, 2014","18,660.00","18,505.00","18,696.00","18,505.00","-","0.65%"
"May 06, 2014","18,540.00","18,268.00","18,593.00","18,163.00","-","1.49%"
"May 02, 2014","18,268.00","18,262.00","18,327.00","18,121.00","-","-0.39%"
"May 01, 2014","18,340.00","18,292.00","18,349.00","18,000.00","-","0.26%"
"Apr 30, 2014","18,292.00","18,162.00","18,340.00","18,060.00","-","0.41%"
"Apr 29, 2014","18,217.00","18,100.00","18,330.00","17,918.00","-","0.59%"
"Apr 28, 2014","18,110.00","18,445.00","18,704.00","18,100.00","-","-1.92%"
"Apr 25, 2014","18,465.00","18,255.00","18,495.00","18,080.00","-","1.15%"
"Apr 24, 2014","18,255.00","18,387.00","18,599.00","18,255.00","-","-0.84%"
"Apr 23, 2014","18,410.00","18,323.00","18,521.00","18,000.00","-","0.60%"
"Apr 22, 2014","18,300.00","17,848.00","18,349.00","17,848.00","-","2.18%"
"Apr 17, 2014","17,909.00","17,870.00","18,068.00","17,753.00","-","0.22%"
"Apr 16, 2014","17,870.00","17,690.00","18,095.00","17,261.00","-","0.90%"
"Apr 15, 2014","17,710.00","17,784.00","17,907.00","17,122.00","-","-0.42%"
"Apr 14, 2014","17,784.00","17,462.00","17,916.50","17,416.00","-","1.90%"
"Apr 11, 2014","17,453.00","17,026.00","17,489.00","17,026.00","-","2.06%"
"Apr 10, 2014","17,101.00","16,710.00","17,226.00","16,710.00","-","2.25%"
"Apr 09, 2014","16,725.00","16,410.00","16,736.00","16,375.00","-","1.92%"
"Apr 08, 2014","16,410.00","16,507.00","16,578.00","16,325.00","-","-0.59%"
"Apr 07, 2014","16,507.00","16,305.00","16,545.00","16,305.00","-","0.80%"
"Apr 04, 2014","16,376.00","16,273.00","16,586.00","16,238.00","-","0.62%"
"Apr 03, 2014","16,275.00","16,105.00","16,282.00","16,091.00","-","0.57%"
"Apr 02, 2014","16,182.00","16,010.00","16,286.00","16,000.00","-","1.01%"
"Apr 01, 2014","16,020.00","15,889.00","16,047.00","15,738.00","-","0.83%"
"Mar 31, 2014","15,888.00","15,715.00","15,935.00","15,702.00","-","0.97%"
"Mar 28, 2014","15,736.00","15,696.00","15,927.00","15,696.00","-","0.17%"
"Mar 27, 2014","15,710.00","15,890.00","15,902.00","15,696.00","-","-1.13%"
"Mar 26, 2014","15,890.00","16,025.00","16,182.00","15,702.00","-","-1.00%"
"Mar 25, 2014","16,050.00","16,088.00","16,349.00","16,050.00","-","-0.25%"
"Mar 24, 2014","16,090.00","15,980.00","16,185.00","15,940.00","-","0.31%"
"Mar 21, 2014","16,040.00","15,826.00","16,095.00","15,801.00","-","1.33%"
"Mar 20, 2014","15,830.00","16,325.00","16,325.00","15,790.00","-","-2.94%"
"Mar 19, 2014","16,310.00","16,205.00","16,378.00","15,980.00","-","0.52%"
"Mar 18, 2014","16,225.00","15,909.00","16,244.00","15,900.00","-","1.92%"
"Mar 17, 2014","15,920.00","15,716.00","15,989.00","15,660.00","-","1.18%"
"Mar 14, 2014","15,734.00","15,726.00","15,998.00","15,677.00","-","-0.16%"
"Mar 13, 2014","15,760.00","15,650.00","15,851.00","15,610.00","-","0.70%"
"Mar 12, 2014","15,650.00","15,420.00","15,734.00","15,327.00","-","1.16%"
"Mar 11, 2014","15,470.00","15,450.00","15,762.00","15,410.00","-","0.13%"
"Mar 10, 2014","15,450.00","15,080.00","15,470.00","14,826.00","-","1.23%"
"Mar 07, 2014","15,263.00","15,472.00","15,530.00","15,230.00","-","-1.53%"
"Mar 06, 2014","15,500.00","15,135.00","15,558.00","15,075.00","-","2.43%"
"Mar 05, 2014","15,133.00","15,102.00","15,341.00","15,072.00","-","0.09%"
"Mar 04, 2014","15,120.00","14,655.00","15,166.00","14,620.00","-","2.91%"
"Mar 03, 2014","14,692.00","14,636.00","14,742.00","14,500.00","-","0.18%"
"Feb 28, 2014","14,665.00","14,406.00","14,710.50","14,390.00","-","1.68%"
"Feb 27, 2014","14,422.00","14,225.00","14,461.00","14,162.00","-","1.35%"
"Feb 26, 2014","14,230.00","14,295.00","14,363.00","14,226.00","-","-0.45%"
"Feb 25, 2014","14,295.00","14,355.00","14,400.00","14,200.00","-","-0.53%"
"Feb 24, 2014","14,371.00","14,345.00","14,384.00","14,167.00","-","0.11%"
"Feb 21, 2014","14,355.00","14,325.00","14,475.00","14,325.00","-","0.00%"
"Feb 20, 2014","14,355.00","14,505.00","14,537.00","14,300.00","-","-1.03%"
"Feb 19, 2014","14,505.00","14,430.00","14,650.00","14,430.00","-","0.35%"
"Feb 18, 2014","14,454.00","14,355.00","14,563.00","14,288.00","-","0.64%"
"Feb 17, 2014","14,362.00","14,271.00","14,437.00","14,269.00","-","0.79%"
"Feb 14, 2014","14,250.00","14,190.00","14,315.00","14,150.00","-","0.55%"
"Feb 13, 2014","14,172.00","14,380.00","14,442.00","14,121.00","-","-1.32%"
"Feb 12, 2014","14,361.00","14,164.00","14,417.00","14,134.00","-","1.39%"
"Feb 11, 2014","14,164.00","14,155.00","14,252.00","14,029.00","-","0.23%"
"Feb 10, 2014","14,131.00","14,101.00","14,340.00","14,101.00","-","0.05%"
"Feb 07, 2014","14,124.00","13,955.00","14,166.00","13,923.00","-","1.14%"
"Feb 06, 2014","13,965.00","13,813.00","14,060.00","13,777.00","-","1.10%"
"Feb 05, 2014","13,813.00","13,812.00","14,010.00","13,756.00","-","0.06%"
"Feb 04, 2014","13,805.00","13,812.00","13,985.00","13,720.00","-","-0.07%"
"Feb 03, 2014","13,815.00","14,000.00","14,045.00","13,805.00","-","-1.43%"
"Jan 31, 2014","14,015.00","13,806.00","14,065.00","13,650.00","-","1.48%"
"Jan 30, 2014","13,810.00","13,970.00","14,000.00","13,806.00","-","-1.19%"
"Jan 29, 2014","13,976.00","14,130.00","14,275.00","13,945.00","-","-1.12%"
"Jan 28, 2014","14,135.00","14,121.00","14,312.00","14,100.00","-","0.10%"
"Jan 27, 2014","14,121.00","14,420.00","14,454.00","14,101.00","-","-2.34%"
"Jan 24, 2014","14,460.00","14,601.00","14,666.00","14,405.00","-","-0.89%"
"Jan 23, 2014","14,590.00","14,786.00","14,820.00","14,413.00","-","-1.39%"
"Jan 22, 2014","14,796.00","14,711.00","14,810.00","14,664.00","-","0.41%"
"Jan 21, 2014","14,736.00","14,543.00","14,750.00","14,431.00","-","1.26%"
"Jan 20, 2014","14,552.00","14,525.00","14,591.00","14,312.00","-","0.42%"
"Jan 17, 2014","14,491.00","14,582.00","14,743.00","14,480.00","-","-0.85%"
"Jan 16, 2014","14,615.00","14,519.00","14,715.00","14,468.00","-","0.70%"
"Jan 15, 2014","14,513.00","14,300.00","14,610.00","14,214.00","-","1.24%"
"Jan 14, 2014","14,335.00","14,158.00","14,400.00","14,158.00","-","0.81%"
"Jan 13, 2014","14,220.00","13,963.00","14,253.00","13,915.00","-","2.81%"
"Jan 10, 2014","13,831.00","13,362.00","13,850.00","13,362.00","-","3.31%"
"Jan 09, 2014","13,388.00","13,475.00","13,495.00","13,331.00","-","-0.53%"
"Jan 08, 2014","13,460.00","13,510.00","13,570.00","13,451.00","-","-0.33%"
"Jan 07, 2014","13,505.00","13,577.00","13,631.00","13,453.00","-","-0.57%"
"Jan 06, 2014","13,582.00","13,813.00","13,872.50","13,550.00","-","-1.83%"
"Jan 03, 2014","13,835.00","13,961.00","13,961.00","13,800.00","-","-1.08%"
"Jan 02, 2014","13,986.00","13,920.00","14,094.00","13,792.00","-","0.24%"
"Dec 31, 2013","13,952.00","14,080.00","14,100.00","13,886.00","-","-0.97%"
"Dec 30, 2013","14,088.00","14,122.00","14,297.00","13,990.00","-","-0.52%"
"Dec 27, 2013","14,161.00","14,136.00","14,356.00","14,134.00","-","-0.37%"
"Dec 24, 2013","14,213.00","14,270.00","14,382.00","14,100.00","-","-0.55%"
"Dec 23, 2013","14,291.00","14,445.00","14,478.00","14,285.00","-","-0.83%"
"Dec 20, 2013","14,410.00","14,205.00","14,449.00","14,190.00","-","1.42%"
"Dec 19, 2013","14,208.00","14,110.00","14,223.00","14,020.00","-","0.55%"
"Dec 18, 2013","14,130.00","14,101.00","14,178.00","14,043.00","-","0.27%"
"Dec 17, 2013","14,092.00","14,050.00","14,134.00","13,972.00","-","0.30%"
"Dec 16, 2013","14,050.00","14,051.00","14,169.00","14,028.00","-","-0.09%"
"Dec 13, 2013","14,062.00","14,005.00","14,103.00","13,935.00","-","0.41%"
"Dec 12, 2013","14,005.00","14,035.00","14,225.00","13,966.00","-","-0.45%"
"Dec 11, 2013","14,069.00","13,890.00","14,176.00","13,890.00","-","1.22%"
"Dec 10, 2013","13,900.00","13,911.00","14,119.00","13,891.00","-","-0.37%"
"Dec 09, 2013","13,952.00","13,750.00","13,982.00","13,725.00","-","1.43%"
"Dec 06, 2013","13,755.00","13,750.00","13,870.00","13,750.00","-","0.15%"
"Dec 05, 2013","13,735.00","13,678.00","13,916.00","13,645.00","-","0.39%"
"Dec 04, 2013","13,681.00","13,420.00","13,698.00","13,420.00","-","1.88%"
"Dec 03, 2013","13,428.00","13,480.00","13,492.00","13,390.00","-","-0.61%"
"Dec 02, 2013","13,510.00","13,450.00","13,545.00","13,376.00","-","0.22%"
"Nov 29, 2013","13,480.00","13,385.00","13,640.00","13,331.00","-","0.66%"
"Nov 28, 2013","13,391.00","13,303.00","13,428.00","13,281.00","-","0.66%"
"Nov 27, 2013","13,303.00","13,400.00","13,519.00","13,271.00","-","-1.02%"
"Nov 26, 2013","13,440.00","13,475.00","13,561.00","13,405.00","-","-0.63%"
"Nov 25, 2013","13,525.00","13,535.00","13,576.00","13,462.00","-","0.10%"
"Nov 22, 2013","13,511.00","13,450.00","13,570.00","13,450.00","-","0.21%"
"Nov 21, 2013","13,483.00","13,530.00","13,576.00","13,405.00","-","-0.42%"
"Nov 20, 2013","13,540.00","13,600.00","13,705.00","13,535.00","-","-0.59%"
"Nov 19, 2013","13,621.00","13,560.00","13,722.00","13,560.00","-","0.15%"
"Nov 18, 2013","13,601.00","13,766.00","13,820.00","13,574.00","-","-1.32%"
"Nov 15, 2013","13,783.00","13,655.00","13,833.00","13,655.00","-","0.61%"
"Nov 14, 2013","13,700.00","13,761.00","13,852.00","13,633.00","-","-0.60%"
"Nov 13, 2013","13,783.00","13,659.00","13,800.00","13,580.00","-","0.91%"
"Nov 12, 2013","13,659.00","13,771.00","13,812.00","13,606.00","-","-0.88%"
"Nov 11, 2013","13,780.00","13,870.00","13,959.50","13,752.00","-","-0.86%"
"Nov 08, 2013","13,899.00","14,001.00","14,092.00","13,880.00","-","-0.76%"
"Nov 07, 2013","14,006.00","14,105.00","14,143.00","13,901.00","-","-0.68%"
"Nov 06, 2013","14,102.00","14,310.00","14,399.00","14,053.00","-","-1.69%"
"Nov 05, 2013","14,345.00","14,280.00","14,402.00","14,280.00","-","0.21%"
"Nov 04, 2013","14,315.00","14,452.00","14,550.00","14,301.00","-","-1.41%"
"Nov 01, 2013","14,519.00","14,601.00","14,693.00","14,480.00","-","-0.49%"
"Oct 31, 2013","14,591.00","14,650.00","14,676.00","14,519.00","-","-0.37%"
"Oct 30, 2013","14,645.00","14,509.00","14,761.00","14,509.00","-","0.51%"
"Oct 29, 2013","14,570.00","14,526.00","14,648.00","14,526.00","-","0.12%"
